id,moves,length
26,r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0.f1.f1.-r0.-r0.f0.-d0.-f0.r0.f1.-d0.-f1.-r0.r0.-d0.f0.f0.-r1.f1.r1.-f1.r1.-d0.-r1.-r0.-f0.-r0.r1.-d1.-r1.f0.-d0.-f0.r0.f1.-d0.-f1.f0.r0.-d0.-r0.-d0.-f0.r0,55
26,r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0.f1.f1.-r0.-r0.f0.-d0.-f0.r0.f1.-d0.-f1.d1.r0.r0.-d1.-r0.-d0.r0.f1.d0.-f1.-r0.f0.d0.-f0.f0.-d0.-f0.d1.f1.-d1.r0.d0.r0.-r1.-f1.r1.-f0.r0.-d0.r0.r0.f1.-r1.-f1,57
26,r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0.f1.f1.-r0.-r0.-r1.f1.r1.-f1.r1.-d0.-r1.-f0.-f0.-r1.f1.r1.-f1.r1.-d0.-r1.-r0.-f0.-r0.r1.-d1.-r1.f0.-d0.-f0.r0.f1.-d0.-f1.d1.f1.r1.f0.-r1.-d1.r0.-f0.r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0,65
26,-r0.r1.-f1.-r1.f1.r1.-r0.-r1.f1.r1.-f1.r1.-d0.-r1.-r0.-f0.-r0.r1.-d1.-r1.f0.-r0.d1.r1.-f0.-r1.-f1.-d1.f1.d0.-f1.-r0.f0.d0.-f0.f0.-r1.-d1.f1.d1.-f0.-d0.d0.r0.-r1.-f1.r1.-f0.r0.-d0.r0.r0.f1.-r1.-f1,55
26,f0.r1.-f1.-r0.d1.-f0.r1.d1.d1.-r1.r0.f0.-r0.-f0.-f0.d0.r1.-f1.d0.f1.d1.-r0.-d1.f0.d1.d0.r1.-r1.-d1.-d0.-f1.-r0.f1.-d0.d0.f0.r1.-d0.-f0.-f0.d0.-r1.-f0.-d0.-d0.r1.-f0.f1.r0.-r1.-d1.f0.-d1.r1.d1.-r0.-d0.r0.-d0.d1.d1.-r0.-d1.f0.d1.-r0.-d1.f0.d1,69
26,r1.-f1.d0.f1.d1.-r0.-d1.f0.-d0.f0.-r0.r0.-d0.-f0.r0.f1.-d0.-f1.r1.f0.-r1.f0.-r0.r0.-d0.-f0.f1.-r1.d1.f0.d0.-r1.-d1.-d1.-d0.r1.f0.-r1.d1.f0.-d1.r1.d1.-r0.-d0.r0.-d0.d1.d1.-r0.-d1.f0.d1.-r0.-d1.f0.d1,57
26,f0.r1.-f1.-r0.d1.-f0.r1.d1.d1.-r1.r0.f0.-r0.-f0.-f0.d0.f1.r1.d1.-f1.-r1.f0.-d0.-d0.d0.d0.-f1.-r0.f1.f0.r0.d0.d0.-d1.-f0.d1.-f0.r0.-r1.-d1.f1.-r1.-d0.d1.f0.r0.d0.d0.-d1.-f0.d1.-f0.r0.f0.r0.d0.d0.-f1.r0.f1.-d0.-d0.f0.r1.f0.-r1.d0.d1.d1.-r0.-d1.f0.d1.-r0.-d1.f0.d1,77
26,-d1.f0.r1.d1.d0.-r0.f0.r1.-f0.-r1.d0.-f0.r1.f1.-d1.-r1.-f1.f1.r1.-d1.d1.-f1.d0.f0.r1.-f0.-r1.d0.-r0.d0.r0.-d1.-r1.d1.-f0.-r0.-r0.-f1.r0.f1.r0.-d0.r0.f0.-r0.-d0.-f1.r0.f1.-d0.-d0.f1.-r0.f0.d0.f1.f1.d1.d1.-r0.-d1.f0.d1.-r0.-d1.f0.d1,67
26,-d1.f0.r1.d1.d0.-r0.f0.r1.-f0.-r1.d0.-f0.r1.f1.-d1.-r1.-f1.r1.-d0.f1.-r1.-f1.-r1.d0.d0.-f1.-r0.f1.f0.r0.d0.d0.-d1.-f0.d1.-f0.r0.d0.r0.-f0.-r0.d0.d0.d0.-f1.-r0.f1.f0.d0.-f0.r0.d0.-r0.d1.d1.-r0.-d1.f0.d1.-r0.-d1.f0.d1,63
26,f1.-d0.-r1.f1.-d1.-r0.f1.-r1.f1.-r1.-f0.d0.f0.f0.r0.-f0.-r0.f0.r1.-f0.-r1.d0.d0.-f1.-r0.f1.f0.r0.d0.d0.-d1.-f0.d1.-f0.r0.d0.r0.-f0.-r0.d0.f0.-d1.r1.d1.-r0.-d0.r0.-d0.f0.r0.d0.d0.r1.-d0.-d0.r1.r1.f0.f0.r1.-d0.d1.d1.-r0.-d1.f0.d1.-r0.-d1.f0.d1,71
