id,moves,length
18,r1.d1.-f0.d1.-f1.-f1.-d1.f0.-d1.d1.-r0.-d1.-f0.d1.-f0.d1.f1.f1.-d1.f0.-d1.f0.-r0.d1.r1.-f0.-r1.-f1.-d1.f1.d0.-f1.-r0.f0.d0.-f0.d1.f1.r1.f0.-r1.-d1.r0.-f0.-d0.-f0.r1.-f1.d0.f1.-r0.-f1.-d0.f1.r0.-r1.f0,57
18,r1.r1.d1.-r1.r0.f0.r0.-f0.-f0.f0.-d0.-d0.-f0.f1.d1.-r1.-d1.-r1.-f1.r1.f0.r0.-d0.-r0.-d0.-f0.r0.r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0,39
18,r1.r1.d1.-r1.r0.f0.r0.-f0.-f0.f0.-d0.-d0.-f0.f1.d1.-r1.-d1.-r1.-f1.r1.f0.r0.-d0.-r0.-d0.-f0.r0.r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0,39
18,r1.d1.-r0.d0.-d1.f1.r1.r1.-f1.d1.r0.r0.-d1.-r0.-d0.-d0.r0.-d0.d1.f1.r1.f0.-r1.-d1.r0.-f0.-d0.-r0.-d0.r0.f1.r1.-f1.f0.-d0.f1.-r1.-r1.-f1,39
18,r1.-f1.-r1.f0.-r0.f1.d1.-f0.r0.-d1.d0.r1.r1.d1.r0.f1.-d1.r0.d1.d1.-f1.-d1.-r0.f0.-d0.-f0.f0.-d0.-f0.-r1.f1.r1.-f1.r1.-d0.-r1.d1.f1.r1.f0.-r1.-d1.r0.-f0.-d0.-f0.r1.-f1.d0.f1.-r0.-f1.-d0.f1.r0.-r1.f0,57
18,r1.-f0.r0.d1.r0.-d1.-r0.-r0.f0.-r1.f1.r0.d0.r1.-r0.-r0.d0.r0.f1.d1.-r1.-d1.-r1.-f1.r1.-r0.d1.-f1.-d1.f0.d0.-f0.-d0.-r0.-d0.r0.f1.r1.-f1.f0.-d0.f1.-r1.-r1.-f1,45
18,r1.-r0.-d0.r0.d0.r1.f0.-r1.-d0.d1.-r0.-d1.-f0.f0.-d0.-f0.f0.-d0.-f0.r0.f1.-d0.-f1.-r0.d1.-f1.-d1.f0.d0.-f0.-d0.-r0.-d0.r0.f1.r1.-f1.f0.-d0.f1.-r1.-r1.-f1,43
18,r1.-f0.-f0.r0.f0.d1.r0.-d1.-r0.-r0.d1.-r0.-d1.-f0.f0.-d0.-d0.-f0.f1.d1.-r1.-d1.-r1.-f1.r1,25
18,-d1.f0.r1.d1.d0.-r0.f0.r1.-f0.-r1.d0.-f0.r1.f1.-d1.-r1.-f1.r1.-f1.d0.f1.d1.-r0.-d1.f0.f1.d0.-f1.-r0.f0.d0.-f0.-r0.d0.r0.f0.d0.-f0.d0.-d0.-d0.-r0.-f0.f1.r1.-d1.-d0,47
18,-d1.f0.r1.d1.d0.-r0.f0.r1.-f0.-r1.d0.-f0.r1.f1.-d1.-r1.-f1.r1.-f1.d0.f1.d1.-r0.-d1.f0.f1.d0.-f1.-r0.f0.d0.-f0.-r0.d0.r0.f0.d0.-f0.d0.-d0.-d0.-r0.-f0.f1.r1.-d1.-d0,47
18,-d1.f0.r1.d1.d0.-r0.f0.r1.-f0.-r1.d0.-f0.r1.f1.-d1.-r1.-f1.r1.-f1.d0.f1.d1.-r0.-d1.f0.f1.d0.-f1.-r0.f0.d0.-f0.-r0.d0.r0.f0.d0.-f0.d0.-d0.-d0.-r0.-f0.f1.r1.-d1.-d0,47
